Start(s),0.0007253801
Increment(s),5e-08
CH1(V),CH2(V)
1.58,1.68
1.64,1.6
1.58,1.68
1.64,1.6
1.62,1.62
1.58,1.68
1.6,1.68
1.64,1.62
1.62,1.68
1.6,1.62
1.62,1.62
1.58,1.68
1.6,1.68
1.62,1.62
1.6,1.62
1.64,1.68
1.6,1.68
1.64,1.62
1.6,1.62
1.64,1.68
1.6,1.62
1.62,1.68
1.6,1.62
1.64,1.68
1.6,1.62
1.64,1.68
1.6,1.66
1.64,1.62
1.6,1.62
1.64,1.68
1.62,1.62
1.6,1.68
1.64,1.68
1.6,1.62
1.6,1.62
1.64,1.68
1.6,1.68
1.64,1.62
1.6,1.68
1.64,1.62
1.6,1.68
1.64,1.62
1.6,1.62
1.64,1.68
1.6,1.62
1.64,1.68
1.6,1.62
1.64,1.68
1.6,1.62
1.64,1.68
1.64,1.66
1.6,1.62
1.6,1.62
1.64,1.68
1.6,1.62
1.64,1.68
1.64,1.62
1.6,1.68
1.6,1.62
1.64,1.68
1.64,1.62
1.6,1.68
1.64,1.62
1.6,1.68
1.6,1.62
1.64,1.68
1.6,1.62
1.64,1.68
1.6,1.68
1.64,1.62
1.64,1.62
1.6,1.68
1.64,1.62
1.6,1.68
1.64,1.62
1.6,1.68
1.64,1.68
1.6,1.62
1.64,1.62
1.6,1.68
1.64,1.62
1.6,1.68
1.6,1.62
1.64,1.68
1.6,1.62
1.64,1.68
1.64,1.62
1.6,1.68
1.64,1.68
1.6,1.62
1.64,1.62
1.6,1.68
1.64,1.66
1.6,1.62
1.6,1.68
1.66,1.62
1.6,1.68
1.64,1.62
1.6,1.68
1.66,1.6
1.64,1.62
1.6,1.68
1.64,1.68
1.6,1.62
1.6,1.62
1.66,1.68
1.64,1.62
1.62,1.68
1.64,1.62
1.62,1.68
1.64,1.62
1.6,1.68
1.62,1.62
1.64,1.68
1.62,1.62
1.64,1.68
1.6,1.62
1.66,1.68
1.64,1.62
1.6,1.68
1.64,1.62
1.6,1.68
1.64,1.68
1.6,1.62
1.64,1.68
1.6,1.62
1.62,1.62
1.64,1.68
1.6,1.62
1.66,1.68
1.64,1.68
1.62,1.62
1.66,1.62
1.6,1.68
1.6,1.62
1.66,1.68
1.62,1.62
1.64,1.68
1.62,1.62
1.64,1.68
1.62,1.62
1.66,1.68
1.62,1.62
1.64,1.68
1.64,1.62
1.6,1.68
1.66,1.62
1.6,1.68
1.66,1.68
1.6,1.6
1.66,1.62
1.6,1.68
1.64,1.66
1.62,1.62
1.62,1.68
1.66,1.6
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.62,1.66
1.66,1.62
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.66,1.62
1.6,1.68
1.62,1.62
1.66,1.68
1.6,1.62
1.66,1.68
1.66,1.62
1.62,1.68
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.64,1.62
1.62,1.68
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.62,1.66
1.66,1.62
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.62,1.66
1.66,1.62
1.62,1.68
1.66,1.62
1.62,1.62
1.66,1.68
1.66,1.68
1.6,1.62
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.62,1.68
1.66,1.62
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.66,1.62
1.62,1.68
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.68
1.62,1.62
1.66,1.66
1.66,1.68
1.62,1.62
1.66,1.62
1.62,1.68
